r,count
0.0004338, 18.375088522977457
0.050631291, 36.03014077746138
0.074650279, 38.683607766909745
0.09878305, 35.66496682795874
0.12537164834969466, 30.223329767721637
0.15263583647176304, 31.10355188261335
0.17424048026122796, 34.11205897778555
0.2007923362065645, 30.50204010276073
0.224971332,25.17910532
0.27721574123733644, 20.795299318780508
0.29493633753403875, 17.42357392816823
0.3230859035862547, 14.167706225202458
0.3487831979684903, 13.15758127076031
0.37606990574340055, 12.915198691489643
0.4258845630742883, 9.654530746733911
0.44834613891662695,9.944975006
0.4740896578494325, 6.630556205794079
0.5006059564481768, 4.793071058394055
0.5254486892673114, 6.382840024534573
0.575291792, 1.704145097678996
0.6274295297837225,2.637940281
0.65552576, 2.0408731699078118
0.6780193372703218, 0.7360370744600502
0.7020999576274956, 0.31711226935875203
0.7478255201002717, 0.8978230014548885
0.7919758921190108,0.001777867
